N,P,K,temperature,humidity,ph,rainfall,label
29,50,19,26.72965789,56.14524772,8.41965266,68.81264751,mothbeans
29,51,12,26.13249409,59.02193854,8.97365626,51.45427758,mothbeans
29,51,27,30.58696093,46.02501505,5.31899676,44.34631964,mothbeans
29,54,16,27.78031515,54.65030015,8.1530229,32.05025323,mothbeans
29,56,15,28.10720555,55.28115812,8.29690075,0.0,mothbeans
29,57,20,25.60973447,50.7330069,5.87707519,53.39249517,mothbeans
29,63,16,27.13762437,54.04701306,4.37644694,14.74499576,mothbeans
30,34,18,27.24772805,63.0176162,9.27394169,0.0,mothbeans
30,38,10,22.98368207,41.55112838,6.13594009,48.84234072,mothbeans
30,39,17,30.45545493,51.09829346,5.71006273,49.87142306,mothbeans
30,41,15,24.83206631,44.17085032,5.88509677,52.0810886,mothbeans
30,41,19,31.51033061,55.30603225,5.4705579,54.72888496,mothbeans
30,47,20,25.86264232,55.73615266,5.83502815,34.91394012,mothbeans
30,50,14,24.55705174,56.67935365,9.16390439,37.76889505,mothbeans
30,59,21,31.00219452,48.45988601,8.16867374,38.64162941,mothbeans
31,35,23,30.30260453,47.18283631,7.70759506,68.04039813,mothbeans
31,36,14,23.50047546,44.86976663,5.54772943,41.12575739,mothbeans
31,39,17,26.3388382,43.60989711,5.59791263,43.78594539,mothbeans
31,42,26,30.37413901,49.55343095,5.18045225,77.67344929,mothbeans
31,47,13,27.29651896,45.42957414,3.25009857,3.12685967,mothbeans
31,48,16,26.05964082,47.18171683,8.78380429,109.12657763,mothbeans
31,49,19,29.79747217,46.26020773,4.85398739,24.18126878,mothbeans
31,53,27,26.64665846,44.48924597,8.14042951,44.38082482,mothbeans
31,54,19,31.86160311,46.41983005,4.81058026,61.23641715,mothbeans
31,56,20,29.03083989,49.92715767,4.78832972,5.15175601,mothbeans
31,58,17,27.47210859,49.34289584,5.95904815,19.71656532,mothbeans
31,58,21,28.19922674,55.99918567,8.87033845,28.27182467,mothbeans
31,59,26,31.88356393,50.6070245,8.39317798,29.45048767,mothbeans
32,39,15,25.30944588,45.27345433,5.44219207,23.5984945,mothbeans
32,41,16,28.63618921,61.39451307,7.70228724,68.54877876,mothbeans
32,43,22,31.99928579,54.1077461,5.27074944,71.6266696,mothbeans
32,46,24,28.23717902,60.654443,8.23165765,61.12717327,mothbeans
32,47,15,28.75305546,64.42626825,8.99430554,26.36778949,mothbeans
32,47,22,25.73329715,46.81014141,3.71334259,20.94421265,mothbeans
32,48,18,26.45707778,56.40226277,5.99351357,64.16167699,mothbeans
32,52,16,30.18196262,49.40248182,7.42525487,53.55219468,mothbeans
32,52,18,25.37911532,47.7118702,5.6921979,92.26341731,mothbeans
32,56,18,29.26516946,63.11174254,9.56847131,18.22972281,mothbeans
32,57,23,31.26462545,49.18546926,7.51334837,91.3089327,mothbeans
32,57,27,29.35819052,56.88586929,8.3637156,34.092024,mothbeans
33,30,18,30.86428228,48.41805255,7.74071195,78.35230747,mothbeans
33,35,15,25.02318787,64.22747821,9.41910629,0.0,mothbeans
33,44,18,31.07882849,50.99376082,4.79885714,110.49541206,mothbeans
33,47,17,24.86803974,48.27531965,8.62151407,63.9187654,mothbeans
33,52,18,30.59009636,58.48356616,10.20304564,108.94015303,mothbeans
33,52,23,32.88869103,46.74410309,7.09032448,22.83144584,mothbeans
33,55,12,26.91621646,47.69427746,3.68451364,58.5362199,mothbeans
33,55,21,25.53161082,46.99215323,7.17002723,66.17339855,mothbeans
33,58,18,27.83191037,57.43255174,8.21667323,37.58834896,mothbeans
33,61,26,25.46916868,40.05828257,8.43410461,21.92808892,mothbeans
34,38,26,31.27104775,64.03038913,8.88723054,9.86988914,mothbeans
34,39,22,26.68283129,65.11698737,9.42584014,7.80217458,mothbeans
34,42,18,28.14459029,57.11223478,7.7638553,27.68945044,mothbeans
34,52,18,28.94811612,51.89846102,3.73351642,87.49444741,mothbeans
34,52,26,29.42033938,51.4339341,8.86804868,20.38352261,mothbeans
34,52,28,31.55174727,40.47803361,4.56285484,92.08535832,mothbeans
34,53,15,28.90395246,64.81280057,10.3857486,64.44537814,mothbeans
34,53,17,24.87774774,52.67272551,7.16516852,1.35641808,mothbeans
34,54,24,31.2119298,41.55934359,5.02600366,68.80141783,mothbeans
34,57,12,26.8136027,57.60706306,8.60174702,88.02755225,mothbeans
34,57,20,25.09642922,53.23608186,7.34167649,34.50059569,mothbeans
35,38,19,25.32688786,63.18180319,9.11277168,32.71129281,mothbeans
35,41,19,31.05506951,63.7634681,8.29019102,10.52213243,mothbeans
35,41,21,26.12104736,62.47862607,8.7916543,25.83398496,mothbeans
35,46,22,25.84094221,59.55103162,6.07735008,54.94407278,mothbeans
35,47,18,25.36413724,57.82204968,5.64541453,46.82341436,mothbeans
35,48,17,32.03294709,50.27908693,4.88181047,78.94843759,mothbeans
35,50,25,29.87291512,53.80671185,8.63342911,81.88695669,mothbeans
35,51,17,28.79929247,49.84213387,3.55882282,40.85534718,mothbeans
35,52,15,28.69841277,61.14754363,9.93509073,65.67591794,mothbeans
35,54,17,27.35978405,51.48885981,7.93209412,12.88487718,mothbeans
35,54,17,32.09354798,50.56776865,8.33880093,46.90621509,mothbeans
35,55,12,28.55545072,54.11733385,4.03200415,6.06004358,mothbeans
35,55,17,26.95904811,58.29234685,8.75557553,84.42046212,mothbeans
35,55,22,30.88883074,52.62696801,8.63492974,55.51932414,mothbeans
35,56,23,32.68106875,40.08696393,5.1106459,110.66334187,mothbeans
35,57,25,27.0956288,42.26206161,8.34039806,71.1271039,mothbeans
35,59,13,28.39781706,53.92596901,8.67759172,44.58935192,mothbeans
35,60,28,26.75377412,47.0445343,8.50084236,52.94052179,mothbeans
35,61,11,30.07597323,58.02681887,7.84699374,8.43767976,mothbeans
36,33,19,30.24901892,61.62946471,8.69891517,25.34337924,mothbeans
36,37,12,29.59364175,64.39181633,7.73133129,64.82072941,mothbeans
36,38,18,29.15858333,57.47147972,8.96507394,3.48446705,mothbeans
36,38,23,23.85197286,60.18040377,8.64957172,41.88868552,mothbeans
36,39,21,25.81502869,66.0551831,9.45543802,69.20792847,mothbeans
36,40,16,27.48319061,62.56774465,7.85475173,30.96817142,mothbeans
36,43,24,27.09400578,43.65305437,3.51040431,41.53749535,mothbeans
36,43,24,27.8400239,42.1023788,3.52957161,34.91762619,mothbeans
36,44,21,25.12528913,51.33189406,4.51615406,38.48678973,mothbeans
36,49,10,27.09688332,63.34281535,10.07541101,107.51472025,mothbeans
36,51,22,26.0490639,57.27245627,6.1458749,72.46061649,mothbeans
36,53,28,28.65615869,57.77330375,8.53242025,19.91086837,mothbeans
36,55,27,26.89048534,43.25234862,8.09083411,105.71097751,mothbeans
36,56,20,25.4123765,49.66474269,7.43707824,31.87416982,mothbeans
36,57,16,28.61409059,57.14218792,8.29287573,57.02891698,mothbeans
36,58,25,28.66024187,59.3189118,8.39913596,36.92629678,mothbeans
36,59,20,31.91557299,44.30363606,7.56642961,58.87371846,mothbeans
37,36,22,28.03336995,58.62559542,6.7480691,0.68356196,mothbeans
37,43,18,31.10558298,53.579626,6.87629713,63.01913491,mothbeans
37,49,18,30.47349299,50.57559199,3.66760795,0.7147148,mothbeans
37,49,25,30.66309169,41.28917735,5.14481381,34.52180876,mothbeans
37,52,24,26.05715052,40.83261151,8.63318176,103.26042548,mothbeans
37,54,19,29.15074806,56.39646299,8.98052209,38.6148879,mothbeans
37,55,16,30.34488192,54.75325941,4.04254658,55.04728689,mothbeans
37,56,24,26.93505211,48.93466627,6.98788041,4.54986509,mothbeans
37,57,20,31.1006247,44.82069159,7.35428698,70.79934452,mothbeans
38,33,25,30.74146962,58.48808828,9.36775705,68.01299264,mothbeans
38,38,17,29.64110787,66.03293576,8.11630504,50.53725339,mothbeans
38,38,18,26.31051759,61.18749126,6.29413031,35.73403813,mothbeans
38,42,19,31.85392639,50.72400548,5.15850166,0.0,mothbeans
38,43,28,26.71676682,45.94072316,3.4616141,52.23230378,mothbeans
38,56,22,28.78830924,46.81717719,8.11575134,71.8065586,mothbeans
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
39,36,22,29.34317422,60.50320928,9.07201141,34.03335472,mothbeans
39,42,20,29.3499706,61.25353851,8.05590886,40.82840673,mothbeans
39,52,12,29.51371465,52.49794827,8.59884602,89.04029817,mothbeans
39,52,25,25.40156297,43.76251717,7.62746014,111.00740023,mothbeans
39,53,17,27.40207515,65.31559215,9.67914288,33.00701751,mothbeans
39,58,26,25.3145681,43.61125814,8.04309161,28.23922426,mothbeans
40,40,24,31.11022315,63.50507078,8.96335971,36.31816668,mothbeans
40,42,22,25.79462803,55.9773764,4.49929391,10.8793583,mothbeans
40,45,18,30.43683729,55.20522037,5.26128593,30.92014047,mothbeans
40,45,20,29.37687468,57.69622912,6.87849818,38.34303462,mothbeans
40,46,14,30.63176104,55.71801802,5.52146611,75.53873693,mothbeans
40,47,15,29.33801933,48.902638,6.58161223,23.25031986,mothbeans
40,47,21,25.54097613,54.94544755,4.69715058,29.80963756,mothbeans
40,49,17,31.02215872,45.89239456,6.68727523,53.56783314,mothbeans
40,54,25,26.0390664,43.65967302,7.61163875,19.76609816,mothbeans
40,55,18,30.38257873,40.5926071,7.11599405,47.95406479,mothbeans
40,58,27,30.18266817,54.5776014,8.56884654,25.50740154,mothbeans
41,47,17,29.35664037,55.41576576,5.31906026,0.0,mothbeans
41,57,20,32.15349346,39.41445413,6.78483196,40.16626604,mothbeans
42,53,22,23.79134053,45.1920923,8.24183069,29.06375609,mothbeans
43,42,24,28.3293393,57.98623797,6.71982057,39.32006119,mothbeans
43,55,20,30.05446274,43.38296699,6.87858454,86.21699656,mothbeans
44,44,19,29.09309737,41.50734178,6.1919672,35.94873627,mothbeans
44,44,20,29.7016419,62.3707218,6.98042394,0.0,mothbeans
44,47,16,29.57383198,59.99375034,7.05636062,79.89643395,mothbeans
44,48,17,28.5884985,54.8152877,6.47620889,76.63096502,mothbeans
44,53,21,32.95640114,48.02336535,6.30120528,62.38445518,mothbeans
0,34,16,28.17667578,79.23216308,6.03346703,42.86993526,mungbean
0,36,18,26.38608616,79.15924298,6.85156962,17.69735565,mungbean
0,39,18,26.22896926,80.20492222,6.87061158,68.15068802,mungbean
0,41,15,26.80132193,80.80641827,7.06394297,46.83592695,mungbean
0,41,17,29.04707763,85.91449662,6.56431256,33.95618373,mungbean
0,41,22,25.83407756,85.14429469,6.94159491,37.25285819,mungbean
0,46,13,29.62983346,91.53983353,6.65868609,51.13930039,mungbean
0,46,19,27.70253073,83.65839873,5.97595945,77.57014984,mungbean
0,48,14,28.3567963,85.2264186,7.46633738,26.30719549,mungbean
0,49,18,29.68361658,87.93598094,6.99009545,41.82490236,mungbean
0,49,27,29.97012688,83.4133314,5.78498185,28.20136694,mungbean
0,51,17,28.56028784,86.84540347,6.16854331,11.10990516,mungbean
0,51,17,28.50421771,82.55618843,5.95853633,65.34120813,mungbean
0,54,22,26.91369639,86.2107121,7.31620287,89.39045745,mungbean
0,55,19,28.57698091,87.04823036,7.08735573,78.83287257,mungbean
0,58,22,26.59418434,80.83421609,6.26896014,9.79469107,mungbean
0,60,18,25.75486228,87.66466498,6.795124,12.8198505,mungbean
1,45,21,28.99729434,88.71259557,6.98486773,76.22117983,mungbean
1,48,24,29.34594634,85.60472562,6.23283696,59.03629954,mungbean
1,59,23,27.46852989,87.17649,7.18439883,43.78420984,mungbean
2,37,22,26.54378922,91.50137595,6.57927607,58.2796418,mungbean
2,38,18,27.53632932,89.92908171,6.6198915,45.48591922,mungbean
2,39,15,28.07219563,82.9116472,6.47855714,49.61865305,mungbean
2,44,11,30.16853084,83.80393608,6.00875714,47.7213889,mungbean
2,44,19,29.70964349,81.61675756,6.84011684,0.0,mungbean
2,47,15,29.86860065,85.99127934,6.40145571,58.41394143,mungbean
2,47,23,26.01307178,86.09601461,6.89604151,64.04098394,mungbean
2,51,19,29.74582427,88.36204105,6.46906476,14.62914644,mungbean
2,52,19,30.46085661,87.88778525,7.14469364,88.90045943,mungbean
3,34,13,27.89877252,80.82927094,6.73820962,85.32822557,mungbean
3,42,15,26.65905484,87.33195821,6.7790533,65.34977377,mungbean
3,43,13,27.98696216,80.78970655,6.85863557,0.0,mungbean
3,44,19,31.25008509,87.84483133,7.31495444,41.65295933,mungbean
3,48,15,28.39484933,85.28582634,6.87361208,72.76012244,mungbean
3,49,20,29.86453751,88.78997459,7.22224116,34.99077912,mungbean
3,52,19,28.01803495,82.04243724,6.52454655,83.574984,mungbean
3,62,21,28.97526848,86.28097627,5.84441828,76.30356278,mungbean
4,34,13,26.3929298,80.11485672,5.99798522,34.63583036,mungbean
4,35,17,28.12121178,87.39129405,6.34204712,64.36725316,mungbean
4,36,22,27.60887393,86.13316408,7.0127404,43.80041104,mungbean
4,36,26,27.39212845,81.16619274,6.57604323,37.32816743,mungbean
4,37,23,26.68875298,85.19985756,6.84925203,23.94325225,mungbean
4,38,18,29.38836033,90.80883761,6.60755516,43.16581443,mungbean
4,40,16,28.60715261,86.35762552,6.64175861,6.52128392,mungbean
4,40,21,28.79728147,80.45744422,6.72555106,44.30070517,mungbean
4,41,20,28.14720892,83.8001509,6.64796551,37.44800463,mungbean
4,44,19,27.95639663,83.52706038,6.92199388,43.25726752,mungbean
4,48,21,30.06623163,82.50389902,6.78319967,68.21877062,mungbean
4,59,20,27.27426041,81.4635651,5.96962217,26.22396444,mungbean
4,59,25,27.68515114,81.94268594,6.22713414,54.62243308,mungbean
4,63,26,27.71068321,90.13986341,6.96320698,38.83061092,mungbean
5,36,16,29.15483071,82.88388601,7.40519787,42.10931304,mungbean
5,43,26,30.30875668,86.7579927,6.50459062,49.48335968,mungbean
5,45,14,30.10001303,76.08203678,7.03591599,51.9958601,mungbean
5,45,21,28.36291385,88.00989267,6.48712422,43.05130077,mungbean
5,48,18,26.65096014,85.10620949,6.42202285,20.10104782,mungbean
5,52,23,28.17256692,84.18067147,6.41399958,13.26761648,mungbean
5,57,26,26.95023721,86.57754389,6.34672758,28.67456826,mungbean
6,30,16,25.87487809,76.54002365,6.91777351,77.90582363,mungbean
6,34,24,26.81567,82.91801056,7.15926063,48.59745714,mungbean
6,35,19,27.57428988,82.08173537,6.82413518,0.0,mungbean
6,36,11,26.16528464,78.26610369,6.60440845,28.94954315,mungbean
6,37,16,26.84650539,85.52585934,6.85177728,81.519184,mungbean
6,37,17,28.08657178,80.35005927,6.76069423,38.14476781,mungbean
6,45,18,28.56145328,78.9935184,6.94947272,78.6072786,mungbean
6,45,25,29.63557072,85.26433631,6.64718839,79.07713791,mungbean
6,47,18,29.16174608,80.28038146,6.71527666,40.16545979,mungbean
6,48,24,28.6362812,84.61431076,6.79073634,48.48319335,mungbean
6,49,19,28.68768564,87.45038104,6.34364992,14.58423166,mungbean
6,55,29,28.08985025,84.55826835,6.65750684,6.91523502,mungbean
6,58,28,28.02568985,87.53876497,6.8195908,31.74621528,mungbean
6,62,20,26.19603001,84.04432629,7.02669746,78.34312554,mungbean
6,63,13,31.25106618,91.36631734,6.42387928,86.64805622,mungbean
6,63,21,28.32841641,85.76504353,6.83551329,65.05169997,mungbean
7,30,17,25.71172456,84.39312935,6.59146976,20.35389127,mungbean
7,33,14,26.20912137,82.67367173,6.80561402,47.72099574,mungbean
7,36,17,26.51979045,84.60426565,6.79402494,0.0,mungbean
7,42,22,28.14034899,75.64185901,6.60397671,32.78320148,mungbean
7,51,16,30.22402213,83.68081256,6.31753722,61.19846775,mungbean
7,53,17,29.0301643,84.45372657,7.38305696,50.55205497,mungbean
7,56,21,31.61714034,85.23865986,7.3427884,0.0,mungbean
7,56,25,27.53827147,84.69743426,7.6182883,0.0,mungbean
7,58,23,29.58468427,86.58778321,6.82300965,53.63041512,mungbean
7,60,25,28.2753171,82.76020821,6.39763671,56.04995423,mungbean
7,61,14,31.703667,92.85777973,5.87041878,83.86025855,mungbean
7,63,15,30.18222815,90.74626485,6.78915113,55.67617699,mungbean
8,35,21,30.66971546,84.50799825,6.91213884,6.97644747,mungbean
8,41,28,26.89817804,85.5651962,6.58276419,102.55107456,mungbean
8,45,18,27.93034941,85.42058715,7.01103052,43.25095608,mungbean
8,45,21,27.30324561,84.2647536,6.97245048,61.38464072,mungbean
8,45,28,27.01897429,90.07303187,6.91227223,73.84084455,mungbean
8,46,24,29.43942275,84.39399557,6.34280972,96.44680275,mungbean
8,49,14,30.47986313,78.340604,7.12584242,0.0,mungbean
8,49,16,30.589926,83.27848787,7.17762996,30.33667079,mungbean
8,50,21,28.62911222,89.1148059,6.21892389,50.49913241,mungbean
8,51,23,27.07966888,85.31726474,6.36973009,99.23270539,mungbean
8,53,13,26.38922308,85.97919341,6.41769552,33.6705646,mungbean
8,53,24,29.51466008,90.54648702,5.79943652,77.95193258,mungbean
8,54,20,28.3340432,80.77275974,7.03421428,38.7976407,mungbean
8,54,22,29.99836579,83.94539571,7.04499595,0.0,mungbean
8,56,10,29.30213615,88.28283222,6.4056899,28.74362142,mungbean
8,56,18,29.49227128,76.06739992,6.59585188,59.48485502,mungbean
8,56,27,28.41958828,83.58626617,6.17521533,81.68956487,mungbean
8,58,18,30.15199523,81.60675546,6.69207342,0.0,mungbean
8,61,10,29.6217449,86.04710849,6.7670932,77.35502402,mungbean
8,62,10,27.87934031,93.09197946,6.44563244,65.21858736,mungbean
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
9,37,19,26.51844022,87.71573859,6.80185786,9.37867875,mungbean
9,45,15,26.81196153,85.2182219,6.75111923,36.56080765,mungbean
9,48,15,27.76949044,90.08786082,7.15681997,46.17775907,mungbean
9,48,20,29.66461594,84.28187572,6.37756854,56.09542002,mungbean
9,48,20,26.69154359,85.03182582,6.29059264,42.66793964,mungbean
9,48,22,27.77076285,87.09979549,6.40292622,49.50812624,mungbean
9,49,21,27.02542197,89.36317764,7.18193183,25.45458306,mungbean
9,50,16,30.31020465,84.31680999,6.62049579,59.39603423,mungbean
9,52,13,28.59423115,80.23138706,6.30559525,28.42030933,mungbean
9,53,15,26.33584966,79.21447936,6.80762394,30.08717969,mungbean
9,54,10,29.00434694,85.74581544,5.9300075,103.28298498,mungbean
9,55,29,29.93562115,79.35164669,6.23826468,41.36511112,mungbean
9,57,24,29.89232778,89.71503316,7.16512111,42.99498978,mungbean
9,58,19,31.81899819,85.81470238,6.74064749,87.87866225,mungbean
9,58,28,27.42483863,85.1236051,6.8836707,66.85843924,mungbean
9,59,17,28.45301857,83.43719733,6.84132298,67.17955471,mungbean
9,59,21,27.36624203,81.66537458,6.93946781,1.71101127,mungbean
10,33,18,28.83663019,80.08647221,6.75666753,29.07937233,mungbean
10,36,24,28.11202017,88.28881737,6.76946018,69.55059189,mungbean
10,37,22,28.7275267,89.12760359,7.06974781,58.52974279,mungbean
10,42,15,29.0904035,85.30222061,7.11649658,54.78278824,mungbean
10,43,20,28.1287855,87.50252994,7.47551033,51.0043351,mungbean
10,44,16,26.31704436,80.82831979,6.95286899,73.83894649,mungbean
10,48,27,29.50764032,89.42180415,5.9661059,32.40961656,mungbean
10,50,25,29.68684125,84.39166698,5.7311043,14.62852868,mungbean
10,51,25,26.83394575,81.37945687,6.79659933,37.26831736,mungbean
10,56,16,28.17432665,81.04554836,6.8281875,36.35720652,mungbean
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
10,59,22,28.60901145,86.99495766,7.15568502,36.94616965,mungbean
10,62,19,28.14900789,94.29023324,5.89835155,14.008326,mungbean
11,33,12,26.28344548,88.0792693,6.55409035,36.75498151,mungbean
11,43,25,26.7713233,82.73765973,6.41974368,0.27243543,mungbean
11,46,17,29.16300826,87.40075012,6.67431528,41.37704124,mungbean
11,46,24,27.65280218,89.80650642,6.45925202,56.52558045,mungbean
11,48,18,30.3913561,91.37911562,6.13343265,15.46098447,mungbean
11,49,18,27.78203303,80.05591005,6.32616433,27.43196371,mungbean
11,49,26,28.43159299,87.39104685,6.69960723,85.70252453,mungbean
11,52,15,28.37888523,82.84685646,7.27099429,62.55535898,mungbean
11,60,23,27.33684386,88.50229102,7.03301278,51.09802625,mungbean
12,31,23,26.3980182,78.80724191,6.75211936,5.70498704,mungbean
12,35,17,28.12820557,93.53890927,7.50657781,51.2859348,mungbean
12,36,11,26.46401476,86.76333171,6.29889904,84.00208701,mungbean
12,39,19,28.5169447,81.94151533,6.66649674,21.42816931,mungbean
12,41,17,29.07414247,85.11654161,6.88354988,69.79943225,mungbean
12,45,20,29.3406108,81.76059599,6.62025803,12.1963366,mungbean
12,48,19,26.59411518,87.23915079,6.11132174,53.20604687,mungbean
12,56,15,26.5107305,88.60013358,6.82579011,24.9916102,mungbean
12,58,19,31.39336015,86.38436513,6.69795779,2.31140838,mungbean
12,58,24,28.99193189,89.68306141,7.52011312,55.90404743,mungbean
12,59,20,27.03180371,87.70327476,6.9756334,38.05346882,mungbean
12,60,24,27.24778571,84.50001948,7.30544422,84.76670997,mungbean
12,61,12,31.0699281,93.14195317,6.27557781,74.82263884,mungbean
12,64,20,27.08631888,87.8362877,7.43740836,25.77892394,mungbean
13,34,17,29.96306944,86.70232221,7.32583823,106.80167037,mungbean
13,36,17,26.11545889,82.24588222,6.6569541,42.99214863,mungbean
13,43,21,26.10837142,89.96081781,6.162258,32.25682166,mungbean
13,44,19,25.87690789,86.25648501,6.80359602,25.91512101,mungbean
13,45,23,29.05431805,91.62645434,6.7710092,51.85746724,mungbean
13,46,21,26.25566178,87.78758974,6.09258446,29.84560176,mungbean
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,mungbean
